"","DATE","MEAN_TEMPERATURE","MIN_TEMPERATURE","MAX_TEMPERATURE","TOTAL_PRECIPITATION","TOTAL_SNOW","SNOW_ON_GROUND","DIRECTION_MAX_GUST","SPEED_MAX_GUST","COOLING_DEGREE_DAYS","HEATING_DEGREE_DAYS","MIN_REL_HUMIDITY","MAX_REL_HUMIDITY","ALLSKY_SFC_SW_DWN","HOEP","Demand","Hour.1.Predispatch","Hour.2.Predispatch","Hour.3.Predispatch","OR.10.Min.Sync","OR.10.Min.non.sync","OR.30.Min"
"85","2020-03-25",2.0375,0.475,3.6,0.133333333333334,0,0,-14.3333333333333,5,0,-2.0375,-0.8333333333333,0.8333333333333,1.8615384615385,-4.6820833333333,-3133,15.4095833333333,15.9025,15.7891666666667,1.26458333333333,0.475833333333333,0.475833333333333
"86","2020-03-26",2.04107142857143,0.317857142857143,3.8267857142857,0.013333333333333,0,0.333333333333333,21.7333333333333,3.8,0,-2.0410714285714,1.8333333333333,0.3333333333334,-4.99923076923082,-5.0916666666667,-1188,8.99291666666667,9.75541666666667,9.42666666666667,2.07875,0.935,0.6
"87","2020-03-27",-1.9,0.114285714285714,-3.95714285714284,0,0,-0.5,-14.4,-5.8,0,1.9,-8.6666666666666,-6.6666666666667,9.97000000000002,6.8441666666667,-2836,15.8383333333333,15.62875,16.2229166666667,2.63375,1.83333333333333,1.21375
"88","2020-03-28",-0.0535714285714306,0.567857142857143,-0.669642857142861,4.18666666666667,0,-0.5,-7.4,10.6,0,0.0535714285714004,1.3333333333333,9.5,-11.4923076923077,-0.554166666666699,-4637,10.64125,10.4741666666667,11.1545833333333,2.90375,2.90333333333333,2.90125
"89","2020-03-29",6.2375,3.1375,9.3125,5.26666666666666,0,0.333333333333333,15,15.8,0,-6.2375,-12.3333333333333,1,2.39538461538462,-13.81625,-2735,0.502083333333333,0.816666666666667,0.475,0.188333333333333,0.188333333333333,0.188333333333333
"90","2020-03-30",-4.5375,0.0250000000000004,-9.05,-7.01666666666666,0,0,1.4,-20.0666666666667,0,4.5375,20.6666666666666,-4.5,-2.61615384615385,5.70416666666667,9004,5.86333333333333,5.83791666666667,4.79416666666667,2.36833333333333,0.275416666666667,0.275416666666667
"91","2020-03-31",-1.5875,-0.775,-2.475,-2.36666666666667,0,0,-17.3333333333333,-1,0,1.5875,-6.3333333333333,3.5,-0.220000000000001,5.41416666666663,1943,13.6475,13.4058333333333,13.71,3.52708333333333,2.17875,1.50291666666667
"92","2020-04-01",0.5625,-2.825,3.9875,-0.15,0,-0.333333333333333,10.3333333333333,-7,0,-0.5625,-29.6666666666667,-28.3333333333333,15.2823076923077,-0.3820833333333,-4023,12.065,12.11,12.1129166666667,4.84166666666667,3.9975,1.95958333333333
"93","2020-04-02",2.2375,0.95,3.525,0.083333333333333,0,0,14.4,11.8666666666667,0,-2.2375,-12.1666666666666,0.6666666666666,0.2438461538461,-8.26208333333333,-3005,10.0525,10.3958333333333,9.465,4.66791666666667,4.04333333333333,1.26166666666667
"94","2020-04-03",-1.3,-0.2125,-2.4,0.916666666666667,0,0,1.6,-6.40000000000001,0,1.3,37.3333333333333,22.1666666666667,-9.7269230769231,7.29416666666663,719,11.35375,10.9541666666667,9.08333333333333,2.645,1.87458333333333,1.24958333333333
"95","2020-04-04",1.4875,3.4375,-0.449999999999999,-1.03333333333333,0,0,-19,-5.8,0,-1.4875,13.5,3.3333333333333,-0.0307692307692005,2.2,-7507,13.1575,13.0445833333333,13.1891666666667,2.87208333333333,1.965,1.59333333333333
"96","2020-04-05",-1.2875,-2.5375,-0.0250000000000004,-0.0666666666666667,0,0,17.6,3,0,1.2875,-18.6666666666667,-3.8333333333333,4.5530769230769,-7.8520833333333,-2462,4.94083333333333,5.78833333333333,7.49166666666667,4.51333333333333,3.21125,0.99125
"97","2020-04-06",-0.0749999999999993,-3.275,3.1125,0.25,0,0,-11.1,6,0,0.0749999999999993,-22,-6,4.7530769230769,3.30208333333333,9427,8.81333333333333,9.3925,9.40208333333333,4.93125,2.12333333333333,1.48125
"98","2020-04-07",1.7875,3.75,-0.1392857142857,5.73,0,0,0.5,-8,0,-1.7875,3.3333333333334,7.5,-7.7223076923076,-2.9975,-268,7.44208333333333,7.56875,7.30625,7.18958333333333,3.13125,2.19708333333333
"99","2020-04-08",1.05714285714286,1.9,0.214285714285699,-3.4,0,0,7,6.3333333333333,0,-1.05714285714286,11.3333333333333,-3,1.4238461538461,7.34541666666667,-1038,8.8625,8.68208333333333,9.25041666666667,12.6458333333333,7.17666666666667,6.60416666666667
"100","2020-04-09",-4.28571428571429,-3.81428571428571,-4.77142857142857,4.34,0.2,0,2.4,14.0666666666667,0,4.28571428571426,-5.8333333333333,5.3333333333333,2.18,-11.76875,101,0.6675,0.447916666666667,0.45625,9.55041666666667,5.30166666666667,4.77375
"101","2020-04-10",-1.53809523809524,-0.952380952380957,-2.1452380952381,-6.88,-0.2,0,-0.199999999999999,4.2,0,1.5380952380953,3.3333333333333,-17.5,0.931538461538498,1.0525,-7121,1.07666666666667,1.34375,1.39583333333333,0.496666666666667,0.496666666666667,0.496666666666667
"102","2020-04-11",0.30952380952381,-1.4047619047619,2.05952380952381,0.16,0,0,-2.4,-16.6,0,-0.3095238095238,-4,0.1666666666667,-0.566153846153899,0.565,73,3.22916666666667,3.05916666666667,2.85041666666667,0.253333333333333,0.253333333333333,0.253333333333333
"103","2020-04-12",3.31964285714286,3.02142857142857,3.58214285714286,4.6,0,0,-20.8,-8,0,-3.3196428571429,7.3333333333333,3.3333333333333,-7.7469230769231,2.50083333333333,-854,3.2125,2.8575,3.24458333333333,4.96666666666667,4.96666666666667,4.87291666666667
"104","2020-04-13",1.26607142857143,0.86428571428571,1.6607142857143,7.24,0,0,20.6,35,0,-1.26607142857143,6.1666666666667,17.5,-5.20307692307688,-4.67166666666666,8257,0.104583333333333,0.204166666666667,0,3.2,3.2,3.19958333333333
"105","2020-04-14",-5.94285714285714,-4.22857142857142,-7.64285714285716,-11.88,0,0,-3.8,-15,0,5.94285714285713,-17.6666666666667,-19.8333333333333,13.2623076923077,2.79916666666666,4153,3.48583333333333,3.38583333333333,2.29958333333333,4.08583333333333,4.08583333333333,2.24208333333333
"106","2020-04-15",-2.2,-2.07142857142858,-2.34285714285714,0.06,0,0,4.6,-8.2,0,2.2,6,-2.5,-1.3569230769231,8.06999999999997,3047,9.89125,9.64541666666667,10.1320833333333,2.105,2.105,1.56
"107","2020-04-16",0.014285714285714,-0.11428571428571,0.12857142857143,-0.08,0,0,-0.399999999999999,7.6,0,-0.0142857142856982,-5.5,-0.3333333333333,1.5246153846154,-4.1820833333333,-622,NA,NA,NA,4.00833333333333,4.00833333333333,3.74083333333333
"108","2020-04-17",1.42857142857143,1.22857142857143,1.67142857142857,0.04,0,0,-9.6,-17.4,0,-1.4285714285714,-1.6666666666666,9.3333333333333,-4.0976923076923,3.19291666666667,-1797,11.2241666666667,10.9870833333333,11.6033333333333,2.71208333333333,2.71208333333333,2.49916666666667
"109","2020-04-18",1.67142857142857,-0.51428571428572,3.8285714285714,0.1,0,0,-0.199999999999999,4.2,0,-1.6714285714286,7.1666666666666,4,7.5476923076923,-5.2675,-9394,4.35083333333333,4.5075,4.57291666666667,1.69083333333333,0.908333333333333,0.908333333333333
"110","2020-04-19",2.41428571428571,2.44285714285715,2.4,0.12,0,0,13.4,7,0,-2.4142857142857,16,-4.3333333333333,-11.9515384615384,-2.64416666666667,-1976,2.92833333333333,2.99083333333333,3.23625,1.40583333333333,0.760833333333333,0.760833333333333
"111","2020-04-20",-4.15714285714285,-2.71428571428572,-5.61428571428569,0.06,0,0,-18.1,-12.7,0,4.1571428571428,-8.1666666666666,-2,15.48,1.10666666666667,8087,6.76708333333333,6.795,6.33666666666667,4.00791666666667,3.43458333333333,3.43375
"112","2020-04-21",1.12857142857143,1.87142857142857,0.4,0.26,0,0,14.5,29.5,0,-1.1285714285714,-10.5,0.8333333333333,-7.1046153846154,-3.10458333333334,2802,-4.33680868994202e-19,-0.00583333333333333,-0.00916666666666667,0.18375,0.18375,0.18375
"113","2020-04-22",-1.5,-1.77142857142857,-1.22857142857142,-0.46,0,0,0.399999999999999,-10.8,0,1.5,-10,-12.1666666666667,6.3730769230769,22.7879166666667,67,10.19625,10.2879166666667,9.68833333333333,14.9033333333333,14.315,7.6075
"114","2020-04-23",0.07678571428571,-0.18035714285714,0.33928571428571,-0.11,0,0,-19.7333333333333,-13.2,0,-0.0767857142856982,-0.6666666666667,-2.1666666666666,-8.1969230769231,-14.1925,-1519,14.3904166666667,14.4204166666667,12.97625,6.94916666666667,6.9275,2.79166666666667
"115","2020-04-24",4.975,6.075,3.9,0.15,0,0,6.00000000000003,-1.3333333333333,0,-4.975,-1.6666666666667,1.8333333333333,-5.7507692307692,2.91,-2692,12.5191666666667,11.50375,9.79208333333333,4.2775,3.48833333333333,0.629166666666667
"116","2020-04-25",0.112500000000001,-2.8625,3.0625,-0.133333333333333,0,0,-8.6666666666667,-0.6666666666667,0,-0.112500000000001,-11,12,14.4176923076923,-8.45,-10610,7.42375,7.79166666666667,7.44666666666667,2.43083333333333,1.54416666666667,0.295833333333333
"117","2020-04-26",2.15,6.1625,-1.8875,1.28333333333333,0,0,-1.4,10.4,0,-2.15,13.3333333333334,0,-16.7953846153846,-1.775,1515,1.92125,2.58541666666667,2.61083333333333,3.12875,2.25416666666667,1.41916666666667
"118","2020-04-27",0.328571428571429,-2.1375,2.7857142857143,-1.05,0,0,12.9,-11.9,0,-0.328571428571429,-0.5,-11.8333333333333,15.2676923076923,1.92166666666667,5885,6.21916666666667,6.80916666666667,6.41416666666667,5.11791666666667,3.91125,1.78958333333333
"119","2020-04-28",-0.38571428571429,1.78571428571429,-2.5428571428572,-0.26,0,0,-9.1,2.7,0,0.38571428571429,17.8333333333333,9.8333333333333,-9.9576923076923,0.965416666666659,2376,5.41708333333333,5.62291666666667,5.07375,9.10625,4.94833333333333,2.24166666666667
"120","2020-04-29",1.94285714285716,1.78571428571428,2.1428571428572,2.32,0,0,-1.4,15.4,0,-1.94285714285715,6.3333333333333,10.8333333333333,-6.08230769230771,-3.69208333333333,1223,1.77875,2.61875,2.05291666666667,0.211666666666667,0.211666666666667,0.211666666666667
"121","2020-04-30",0.0428571428571001,0.528571428571429,-0.4714285714286,5.98,0,0,0.800000000000001,-7.6,0,-0.04285714285714,34.3333333333334,6.1666666666667,0.22461538461539,3.04208333333333,-483,5.11041666666667,5.21083333333333,4.89916666666667,5.77,4.58291666666667,3.12625
"122","2020-05-01",0.9571428571429,-0.94285714285714,2.8428571428572,-7.58,0,0,10.4,-9.4,0,-0.95714285714286,-43.5666666666667,-0.900000000000006,9.52076923076922,-1.7175,-5279,4.26583333333333,4.57958333333333,4.00041666666667,0.939583333333333,0.939583333333333,0.88625
"123","2020-05-02",-1.2857142857143,-2.30714285714286,-0.219642857142901,0.32333333333333,0,0,-3.2,-4.6,0,1.28571428571429,-0.100000000000001,-11.7666666666667,-5.8846153846154,-1.65708333333333,-6654,1.43125,1.2225,0.40125,0.209583333333333,0.209583333333333,0.209583333333333
"124","2020-05-03",3.6285714285714,1.76428571428571,5.5053571428571,-0.90333333333333,0,0,13.8,14,0,-3.62857142857143,-12.8333333333333,3.1666666666667,15.0069230769231,0.47375,-4254,0.800833333333333,0.8575,-0.159166666666667,0.2175,0.2175,0.2175
"125","2020-05-04",-7.08571428571426,-3.84285714285714,-10.3714285714285,-0.12,0,0,3.4,-0.200000000000003,0,7.08571428571433,-0.3333333333334,-10.8333333333333,-5.5769230769231,2.25625,11426,2.8025,3.19541666666667,2.48875,10.1291666666667,10.1291666666667,6.02375
"126","2020-05-05",-1.65714285714285,-2.52857142857143,-0.799999999999999,0.1,0,0,-15.7,-17.05,0,1.6571428571428,-0.1666666666666,-4,2.2276923076923,0.82083333333333,3523,5.03916666666667,5.07666666666667,4.87375,2.48166666666667,2.48166666666667,2.47041666666667
"127","2020-05-06",2.51428571428571,2.45714285714286,2.5857142857143,0,0,0,-11,7.5,0,-2.5142857142857,-4,-7.1666666666667,1.0292307692308,-1.20875,-1282,4.48375,4.50916666666667,4.54,0.278333333333333,0.278333333333333,0.278333333333333
"128","2020-05-07",-0.28571428571429,-0.68571428571429,0.0857142857142001,1.42,0,0,24.3,7.75,0,0.285714285714301,1.1666666666666,12.3333333333333,-6.64,0.95583333333334,1886,4.78125,4.5975,3.89208333333333,1.11458333333333,1.11458333333333,1.11458333333333
"129","2020-05-08",-5.78928571428571,-4.10178571428571,-7.4678571428571,-1.58,0,0,2,2.2,0,5.7892857142857,1.3333333333334,-4.3333333333333,-0.275384615384599,4.0275,2449,9.21,8.945,9.11625,3.23083333333333,3.23083333333333,1.135
"130","2020-05-09",-0.39642857142857,-1.42678571428571,0.66785714285714,0.22,0.2,0,-2.4,14.2,0,0.396428571428601,10.5,8.1666666666667,0.510769230769199,-0.4875,-4120,7.72625,7.05875,6.99416666666667,1.67333333333333,1.67333333333333,1.44916666666667
"131","2020-05-10",2.68392857142857,3.35178571428571,2.04464285714286,1.81333333333333,0.133333333333333,0,-1.4,-31.4,0,-2.6839285714286,14,3.8333333333333,-6.2530769230769,3.95458333333333,-4297,9.38791666666667,8.68666666666667,8.48833333333333,8.95625,8.95625,4.6625
"132","2020-05-11",-0.2875,-0.1625,-0.475,0.98333333333334,0.6,0,1.6,12.2,0,0.2875,-1,8,1.5338461538461,-0.4120833333333,10729,12.9766666666667,12.8729166666667,12.4716666666667,5.95583333333333,5.92875,3.14583333333333
"133","2020-05-12",-0.5375,-1.975,0.9375,-2.83333333333334,-0.933333333333333,0,-2.6,-1.2,0,0.5375,-21.3333333333334,-17,4.6692307692308,-0.436249999999999,823,10.4716666666667,10.2991666666667,9.4375,7.39666666666667,6.28416666666667,3.16958333333333
"134","2020-05-13",2.25535714285714,0.44285714285714,4.05,0.016666666666667,0,0,-10.5,-8,0,-2.2553571428571,-4.5,1.5,11.1076923076923,1.1208333333333,-4140,NA,NA,NA,3.93083333333333,3.87375,3.14166666666667
"135","2020-05-14",2.68571428571429,6.31428571428572,-0.9857142857143,2.22,0,0,-9,-0.5,0,-2.68571428571433,16,18.1666666666667,-17.9946153846154,1.9383333333333,1513,5.70541666666667,5.48416666666667,4.69041666666667,11.3258333333333,9.34458333333333,6.28583333333333
"136","2020-05-15",4.79999999999997,3.21428571428571,6.4571428571429,2.8,0,0,24.9,0.899999999999999,0,-4.8,35.4666666666667,0.533333333333303,-1.15538461538458,-4.5095833333333,-3348,9.84875,9.18708333333333,8.72666666666667,3.24875,2.84291666666667,2.65958333333333
"137","2020-05-16",-0.3410714285714,0.24107142857143,-0.9714285714286,-5.12,0,0,2.6,-2.4,0,0.341071428571429,-18.6333333333333,-2.2,15.67,-4.25583333333333,-13361,4.65791666666667,5.00416666666667,3.62708333333333,0.550416666666667,0.252083333333333,0.252083333333333
"138","2020-05-17",-0.987500000000001,-0.9375,-0.987500000000001,3.75,0,0,-26.2,11.8,0,0.987500000000001,-6.1666666666667,-4.6666666666667,-11.0253846153846,-4.95625,-1144,0.0629166666666667,0.44125,0.167916666666667,0.12,0.12,0.12
"139","2020-05-18",1.1375,3.85,-1.575,5.08333333333333,0,0,-0.600000000000001,3.40000000000001,0,-1.1375,-16.1666666666667,3.1666666666667,-8.09615384615384,0.613333333333333,2971,-0.0191666666666667,-0.0220833333333333,-0.03125,4.8225,4.8225,4.72875
"140","2020-05-19",1.875,0.675000000000001,3.05,-9.03333333333333,0,0,-1.8,-4.40000000000001,0,-1.875,-4.5,-41.5,9.64615384615384,-0.0654166666666667,9225,0.1975,0.19875,0.05625,6.85083333333333,6.83083333333333,6.81208333333333
"141","2020-05-20",-0.625,-2.3125,1.0375,0.0333333333333333,0,0,3.2,-5.8,0,0.625,-0.5,13.3333333333333,12.5076923076923,1.03,1156,0.534583333333333,0.518333333333333,0.25125,4.07375,4.07375,4.055
"142","2020-05-21",-0.612500000000001,-2.925,1.6875,0.0833333333333337,0,0,0.4,-5,0,0.6125,-10.8333333333333,2.4166666666667,1.0892307692308,8.46958333333334,416,8.24125,7.38125,6.78625,4.82291666666667,4.82291666666667,2.93208333333333
"143","2020-05-22",2.8375,1.9875,3.675,0,0,0,NA,NA,0,-2.8375,11,9.75,-4.2169230769231,1.59958333333333,1865,11.7725,11.2608333333333,10.18,2.79083333333333,2.64166666666667,2.3975
"144","2020-05-23",2.3732142857143,4.0928571428571,0.7267857142857,0.123333333333333,0,0,NA,NA,0.885714285714286,-1.4875,12,8.90000000000001,-1.2984615384615,17.8270833333333,-3164,17.5875,12.5925,11.1308333333333,20.5775,18.1433333333333,7.99333333333333
"145","2020-05-24",1.3571428571428,2.5428571428572,0.157142857142901,0.32,0,0,NA,NA,1.2,-0.157142857142857,9.8333333333333,-0.566666666666706,1.16,-24.19125,2984,6.09791666666667,6.81291666666667,6.92791666666667,2.38,2.005,1.86
"146","2020-05-25",3.6142857142858,2.2285714285714,4.9714285714285,1.48,0,0,11,-2.8,3.47142857142857,-0.142857142857143,-0.3333333333333,4.1666666666667,-0.202307692307699,9.50749999999997,29760,18.1595833333333,17.6670833333333,16.3975,4.24666666666667,3.765,0.986666666666667
"147","2020-05-26",-0.1196428571429,-0.9892857142857,0.7946428571429,-1.74,0,0,-4.6666666666667,0,-0.11964285714286,0,-6.1666666666667,1.8333333333333,1.6584615384615,5.2320833333334,11797,19.11375,18.8179166666667,18.3679166666667,2.5875,2.22166666666667,1.69708333333333
"148","2020-05-27",-0.3803571428571,1.775,-2.5517857142857,-0.26,0,0,2.6666666666667,-1,-0.38035714285714,0,-2.5,-2.6666666666666,-4.8884615384615,-4.13125,234,17.5745833333333,17.5233333333333,17.6016666666667,5.63708333333333,5.21208333333333,2.61375
"149","2020-05-28",-2.5428571428572,-0.199999999999999,-4.9285714285714,6.12,0,0,NA,NA,-2.54285714285715,0,25,8.1666666666666,-11.94,-5.54833333333337,-17088,12.5295833333333,13.2916666666667,13.2395833333333,10.6491666666667,5.20625,1.44708333333333
"150","2020-05-29",-1.8142857142857,-4.1571428571429,0.542857142857102,-2.14,0,0,NA,NA,-1.67142857142857,0.142857142857143,1.8333333333334,-2.6666666666666,2.5130769230769,0.87291666666667,-9134,12.86375,13.0883333333333,12.6766666666667,8.88333333333333,7.54041666666667,3.37958333333333
"151","2020-05-30",-5.0875,-5.0803571428571,-5.1,-3.23666666666667,0,0,5.4,6.4,-0.842857142857143,4.24464285714286,-19.6666666666667,-2.3333333333334,4.2176923076923,-9.2425,-23186,4.11541666666667,4.08333333333333,2.97083333333333,4.125,3.755,3.75458333333333
"152","2020-05-31",-2.3875,-1.875,-2.9125,-0.6,0,0,-0.199999999999999,-6,0,2.3875,-17.5,-6.5,9.7430769230769,3.21708333333333,-5129,4.10166666666667,3.93958333333333,2.78458333333333,1.1075,1.1075,1.10541666666667
"153","2020-06-01",4.425,1.2,7.6375,0.2,0,0,-3.8666666666667,1.8666666666667,0,-4.425,-8.5,-13.1666666666666,1.7969230769231,0.24125,14124,5.97,5.47958333333333,5.34041666666667,1.69416666666667,1.69416666666667,1.19875
"154","2020-06-02",3.1071428571429,5.3696428571429,0.917857142857098,9.29666666666667,0,0,-18.6666666666666,-0.6666666666667,1.08571428571429,-2.02142857142857,23.1666666666667,17.6666666666666,-9.0638461538461,6.38166666666667,6547,9.17875,8.40916666666667,7.12416666666667,7.63,7.33541666666667,7.32083333333333
"155","2020-06-03",1.4428571428571,-0.157142857142899,3.0571428571429,-7.59666666666667,0,0,22.3333333333333,-5.2,1.11428571428571,-0.328571428571429,-2.6666666666667,3.6666666666667,-0.573076923077,-1.78458333333333,7991,11.1920833333333,11.165,11.6595833333333,10.9566666666667,10.6091666666667,9.73625
"156","2020-06-04",1.8714285714286,1.9714285714286,1.7428571428571,-2.08333333333333,0,0,-7.5,-2.3,1.87142857142857,0,-5,-11.1666666666667,7.0261538461539,3.11083333333333,10490,15.0720833333333,15.3104166666667,15.1491666666667,7.43833333333333,6.50708333333333,1.84291666666667
"157","2020-06-05",-0.4428571428572,0.785714285714301,-1.6857142857142,10.4,0,0,-2.5,12.9,-0.44285714285714,0,14.3333333333333,4,-0.506923076923098,1.5645833333333,2972,16.3183333333333,16.0391666666667,16.6275,6.18041666666667,5.97583333333333,3.18958333333333
"158","2020-06-06",-1.8714285714285,-1.3857142857143,-2.3571428571429,-10.32,0,0,9.2,-0.600000000000001,-1.87142857142857,0,-16.6666666666666,-12.1666666666666,1.22,-7.46666666666663,-22186,9.99541666666667,10.0254166666667,9.03916666666667,10.7416666666667,10.725,10.725
"159","2020-06-07",-3.4821428571429,-2.9589285714286,-4,-0.08,0,0,0.800000000000001,-16,-1.75714285714286,1.725,3.6666666666666,4,3.7015384615385,13.15375,-12488,5.22125,5.1925,4.21833333333333,19.78125,19.1441666666667,18.8908333333333
"160","2020-06-08",0.6875,-0.862499999999999,2.2375,0.1,0,0,-12,-2.8,0.0625,-0.625,-7.3333333333333,0.6666666666666,-0.66,-9.255,14615,12.4870833333333,12.0220833333333,10.57625,3.49833333333333,2.56541666666667,1.54083333333333
"161","2020-06-09",6.2803571428571,3.7642857142857,8.8196428571429,3.74,0,0,-6.5,2.5,5.18035714285714,-1.1,-4.5,-9.5333333333333,-0.993846153846199,1.64375,22627,12.7125,12.27375,12.4045833333333,3.95583333333333,2.18583333333333,0.237083333333333
"162","2020-06-10",0.5,2.6,-1.6714285714286,12.78,0,0,10.1,30.1,0.5,0,26.3333333333333,25.3666666666667,-4.6307692307692,-3.6266666666667,9241,NA,NA,NA,6.99041666666667,4.17041666666667,0.214166666666667
"163","2020-06-11",-3.9428571428571,-1.4428571428571,-6.3857142857143,-16.62,0,0,4.8,-6.59999999999999,-3.94285714285714,0,-13.8333333333333,0.3333333333333,1.2484615384615,-6.08,-21732,3.95083333333333,4.45041666666667,4.47166666666667,6.81375,6.26958333333333,0.47875
"164","2020-06-12",-5.7142857142857,-5.65714285714289,-5.7714285714286,0.14,0,0,3.2,-2.6,-1.8,3.91428571428571,-2.5,-23.5,4.6646153846154,0.82041666666667,-14343,4.41583333333333,3.90166666666667,2.35916666666667,5.11875,4.6075,0.782916666666667
"165","2020-06-13",-0.6,-1.2,0,0.06,0,0,3.9,-14.4,0,0.6,-9.6666666666667,6.3333333333333,1.8576923076923,-3.71958333333334,-14278,1.20458333333333,1.28791666666667,0.909583333333333,5.3975,4.47208333333333,4.46583333333333
"166","2020-06-14",-0.4,-0.48571428571428,-0.328571428571401,-0.04,0,0,-22,-5.5,0,0.4,3.5,2.6666666666667,-1.23,0.185,-1471,0.478333333333333,0.335416666666667,-0.332083333333333,0.142916666666667,0.142916666666667,0.142916666666667
"167","2020-06-15",2.0571428571428,1.45714285714286,2.6285714285714,0.06,0,0,-1.75,-1,0,-2.05714285714285,-1.6666666666666,-13.1666666666667,0.4215384615385,5.545,15386,5.61666666666667,5.58666666666667,5.49791666666667,6.58166666666667,4.96541666666667,3.1
"168","2020-06-16",1.5,0.242857142857138,2.7428571428572,0.02,0,0,3.25,NA,0.0285714285714286,-1.47142857142857,-1.3333333333334,7.5,-0.941538461538503,5.03083333333337,6403,9.96875,9.56791666666667,9.16083333333333,2.3675,1.99,0.366666666666667
"169","2020-06-17",2.7857142857143,2.17142857142857,3.4428571428571,-0.1,0,0,NA,NA,1.5,-1.28571428571429,2.8333333333334,0,0.543076923076903,3.73,9528,NA,NA,NA,2.65833333333333,1.83875,0.415833333333333
"170","2020-06-18",2,2.4857142857143,1.5428571428572,0.04,0,0,NA,NA,1.9,-0.1,0.1666666666666,0.6666666666667,-1.43,2.1945833333333,9185,13.2154166666667,13.1058333333333,12.4595833333333,4.23041666666667,3.66166666666667,0.815416666666667
"171","2020-06-19",1.4714285714286,1.6142857142857,1.3053571428571,-0.013333333333333,0,0,NA,NA,1.47142857142857,0,12.8333333333334,7.5,-2.1530769230769,-0.268333333333301,9720,16.0233333333333,15.96375,15.38,1.93958333333333,1.49833333333333,0.24375
"172","2020-06-20",1.7,2.0285714285714,1.3375,-0.00666666666666699,0,0,NA,NA,1.7,0,-9.5,2.8333333333333,0.682307692307699,1.1108333333333,-4608,17.0883333333333,16.9445833333333,16.17625,2.79791666666667,2.33833333333333,1.75375
"173","2020-06-21",-0.100000000000001,0.4714285714286,-0.6428571428571,-0.08,0,0,NA,NA,-0.0999999999999996,0,11.8333333333333,2.8333333333334,-0.120769230769199,-0.362916666666703,-12,15.8516666666667,16.09125,15.7058333333333,6.36,5.98875,2.51625
"174","2020-06-22",0.228571428571399,0.942857142857097,-0.457142857142902,0.06,0,0,-4.1666666666667,-2.6666666666667,0.22857142857143,0,-0.5,1.6666666666666,-9.6453846153846,6.22125,11780,22.16875,22.23875,23.6275,6.40041666666667,6.2575,4.6075
"175","2020-06-23",-2.7660714285714,-0.755357142857097,-4.7875,4.26,0,0,9.7,14.4,-2.76607142857143,0,19.5,2,-5.9253846153847,-9.2366666666666,-8571,16.7291666666667,16.9633333333333,16.13625,7.39791666666667,6.7225,6.7225
"176","2020-06-24",-3.3053571428571,-4.1875,-2.4696428571429,-4.26,0,0,3.2,6.6,-2.99107142857143,0.314285714285714,-25.8333333333333,-12.5,8.0469230769231,-8.17625000000003,-23281,8.46708333333333,8.70416666666667,8.31041666666667,4.98208333333333,1.2375,0.230416666666667
"177","2020-06-25",0.5571428571428,-2.1571428571429,3.3,0.08,0,0,0.400000000000002,-16.2,0.242857142857139,-0.314285714285714,-5,1.3333333333334,3.1376923076923,5.72416666666663,2995,12.8741666666667,12.7125,13.3325,7.65458333333333,1.60083333333333,1.2325
